09:22:05.908 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 180236f5-9195-4817-90eb-678d2e0095f1_config-0
09:22:39.784 [nacos-grpc-client-executor-30] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 41
09:22:39.786 [nacos-grpc-client-executor-31] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 40
09:22:39.786 [nacos-grpc-client-executor-31] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 40
09:22:39.787 [nacos-grpc-client-executor-32] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 39
09:22:39.788 [nacos-grpc-client-executor-32] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 39
09:22:39.791 [nacos-grpc-client-executor-33] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 36
09:22:39.791 [nacos-grpc-client-executor-33] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 36
09:22:39.793 [nacos-grpc-client-executor-34] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 38
09:22:39.793 [nacos-grpc-client-executor-34] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 38
09:22:39.795 [nacos-grpc-client-executor-35] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 44
09:22:39.795 [nacos-grpc-client-executor-35] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 44
09:22:39.796 [nacos-grpc-client-executor-36] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 35
09:22:39.797 [nacos-grpc-client-executor-36] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 35
09:22:39.798 [nacos-grpc-client-executor-37] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 46
09:22:39.798 [nacos-grpc-client-executor-37] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 46
09:22:39.799 [nacos-grpc-client-executor-38] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 45
09:22:39.800 [nacos-grpc-client-executor-38] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 45
09:22:39.801 [nacos-grpc-client-executor-39] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 43
09:22:39.801 [nacos-grpc-client-executor-39] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 43
09:22:39.803 [nacos-grpc-client-executor-40] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 47
09:22:39.803 [nacos-grpc-client-executor-40] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 47
09:22:39.805 [nacos-grpc-client-executor-41] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 48
09:22:39.806 [nacos-grpc-client-executor-41] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 48
09:22:39.997 [nacos-grpc-client-executor-42] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Receive server push request, request = NotifySubscriberRequest, requestId = 49
09:22:39.997 [nacos-grpc-client-executor-42] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [d8dc281f-e4e5-4551-85f4-01bcf86459b3] Ack server push request, request = NotifySubscriberRequest, requestId = 49
09:22:41.900 [main] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
09:22:41.900 [main] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@1c43df76[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
09:22:41.900 [main] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1690852958989_127.0.0.1_59672
09:22:41.901 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@ff2266c[Running, pool size = 67, active threads = 0, queued tasks = 0, completed tasks = 67]
09:22:41.904 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of e99be711-8a3c-428a-9e0f-5eff18c349a0
09:22:41.904 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99be711-8a3c-428a-9e0f-5eff18c349a0] RpcClient init label, labels = {module=naming, source=sdk}
09:22:41.905 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99be711-8a3c-428a-9e0f-5eff18c349a0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
09:22:41.905 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99be711-8a3c-428a-9e0f-5eff18c349a0] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
09:22:41.905 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99be711-8a3c-428a-9e0f-5eff18c349a0] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
09:22:41.906 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99be711-8a3c-428a-9e0f-5eff18c349a0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
09:22:41.907 [grpc-nio-worker-ELG-1-10] INFO  c.a.n.s.i.g.i.AbstractClientStream - [inboundTrailersReceived,391] - Received trailers on closed stream:
 Metadata()
 {2}
09:22:42.023 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99be711-8a3c-428a-9e0f-5eff18c349a0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1690852961910_127.0.0.1_59692
09:22:42.023 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99be711-8a3c-428a-9e0f-5eff18c349a0] Notify connected event to listeners.
09:22:42.023 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99be711-8a3c-428a-9e0f-5eff18c349a0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
09:22:42.023 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e99be711-8a3c-428a-9e0f-5eff18c349a0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$334/1098568947
09:22:42.030 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Pausing ProtocolHandler ["http-nio-9100"]
09:22:42.031 [main] INFO  o.a.c.c.StandardService - [log,173] - Stopping service [Tomcat]
09:22:42.035 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Stopping ProtocolHandler ["http-nio-9100"]
09:22:42.036 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Destroying ProtocolHandler ["http-nio-9100"]
